CustomerID,CustomerType,Stage,Tenure,Plan,PaymentMethod,MonthlyCharges,TotalCharges,Churn Status
PR002066,Entrepreneur,1,3,Annual,Debit Card,1799,5397,No
STA02232,Startup,1,4,Half Yearly,Credit Card,1899,7596,No
PR002067,Entrepreneur,1,20,Half Yearly,Credit Card,1899,37980,Yes
PR002068,Entrepreneur,1,18,Month-to-Month,Debit Card,1999,35982,Yes
INF002244,Influencer,1,21,Annual,Debit Card,1799,37779,No
INF002245,Influencer,0,6,Month-to-Month,Credit Card,1999,11994,Yes
STA02233,Startup,0,19,Month-to-Month,Credit Card,1999,37981,No
INF002246,Influencer,1,3,Month-to-Month,Credit Card,1999,5997,Yes
INF002247,Influencer,1,1,Month-to-Month,Credit Card,1999,1999,Yes
STA02234,Startup,1,10,Half Yearly,Credit Card,1899,18990,No
INF002248,Influencer,0,2,Half Yearly,Debit Card,1899,3798,Yes
PR002069,Entrepreneur,0,2,Annual,Credit Card,1799,3598,Yes
PR002070,Entrepreneur,0,3,Month-to-Month,UPI,1999,5997,No
STA02235,Startup,1,3,Annual,Credit Card,1799,5397,No
INF002249,Influencer,1,16,Month-to-Month,Debit Card,1999,31984,No
PR002071,Entrepreneur,1,13,Half Yearly,UPI,1899,24687,Yes
STA02236,Startup,1,13,Month-to-Month,Credit Card,1999,25987,No
PR002072,Entrepreneur,1,3,Month-to-Month,UPI,1999,5997,Yes
PR002073,Entrepreneur,1,3,Month-to-Month,Credit Card,1999,5997,No
STA02237,Startup,1,3,Half Yearly,UPI,1899,5697,No
INF002250,Influencer,1,4,Annual,UPI,1799,7196,Yes
STA02238,Startup,1,9,Month-to-Month,UPI,1999,17991,No
INF002251,Influencer,0,22,Annual,UPI,1799,39578,No
PR002074,Entrepreneur,1,3,Month-to-Month,UPI,1999,5997,Yes
STA02239,Startup,0,1,Annual,UPI,1799,1799,No
PR002075,Entrepreneur,1,1,Annual,Credit Card,1799,1799,Yes
STA02240,Startup,0,10,Month-to-Month,Credit Card,1999,19990,Yes
PR002076,Entrepreneur,0,3,Half Yearly,Debit Card,1899,5697,Yes
INF002252,Influencer,0,3,Month-to-Month,Debit Card,1999,5997,Yes
PR002077,Entrepreneur,1,8,Annual,Credit Card,1799,14392,No
STA02241,Startup,1,13,Month-to-Month,Credit Card,1999,25987,No
INF002253,Influencer,1,6,Half Yearly,Debit Card,1899,11394,Yes
INF002254,Influencer,0,4,Month-to-Month,Debit Card,1999,7996,Yes
INF002255,Influencer,1,3,Half Yearly,UPI,1899,5697,Yes
INF002256,Influencer,1,8,Month-to-Month,Debit Card,1999,15992,Yes
STA02242,Startup,0,16,Half Yearly,UPI,1899,30384,No
INF002257,Influencer,1,3,Annual,Credit Card,1799,5397,Yes
PR002078,Entrepreneur,1,2,Month-to-Month,Credit Card,1999,3998,Yes
STA02243,Startup,0,1,Annual,UPI,1799,1799,No
STA02244,Startup,0,14,Month-to-Month,Credit Card,1999,27986,No
PR002079,Entrepreneur,0,3,Month-to-Month,Credit Card,1999,5997,Yes
INF002258,Influencer,0,6,Half Yearly,UPI,1899,11394,Yes
STA02245,Startup,0,4,Half Yearly,UPI,1899,7596,No
INF002259,Influencer,1,4,Month-to-Month,UPI,1999,7996,Yes
PR002080,Entrepreneur,0,2,Half Yearly,Debit Card,1899,3798,Yes
INF002260,Influencer,0,7,Month-to-Month,Debit Card,1999,13993,Yes
PR002081,Entrepreneur,1,2,Half Yearly,UPI,1899,3798,Yes
INF002261,Influencer,1,3,Half Yearly,Credit Card,1899,5697,Yes
STA02246,Startup,0,4,Half Yearly,Credit Card,1899,7596,No
INF002262,Influencer,1,5,Month-to-Month,UPI,1999,9995,Yes
PR002082,Entrepreneur,0,3,Month-to-Month,Debit Card,1999,5997,Yes
INF002263,Influencer,0,11,Month-to-Month,Credit Card,1999,21989,Yes
PR002083,Entrepreneur,0,3,Month-to-Month,UPI,1999,5997,Yes
INF002264,Influencer,1,4,Half Yearly,Credit Card,1899,7596,Yes
STA02247,Startup,0,7,Half Yearly,Debit Card,1899,13293,No
STA02248,Startup,1,5,Half Yearly,Debit Card,1899,9495,No
INF002265,Influencer,1,12,Annual,UPI,1799,21588,No
INF002266,Influencer,1,5,Half Yearly,Credit Card,1899,9495,Yes
INF002267,Influencer,1,1,Month-to-Month,Debit Card,1999,1999,Yes
INF002268,Influencer,1,7,Month-to-Month,Debit Card,1999,13993,Yes
PR002084,Entrepreneur,1,2,Half Yearly,Credit Card,1899,3798,Yes
INF002269,Influencer,1,3,Half Yearly,Credit Card,1899,5697,Yes
STA02249,Startup,0,2,Month-to-Month,Credit Card,1999,3998,No
STA02250,Startup,0,1,Annual,UPI,1799,1799,No
STA02251,Startup,0,9,Annual,Debit Card,1799,16191,No
PR002085,Entrepreneur,0,4,Month-to-Month,Credit Card,1999,7996,No
INF002270,Influencer,0,10,Month-to-Month,Credit Card,1999,19990,Yes
STA02252,Startup,0,4,Annual,Debit Card,1799,7196,No
INF002271,Influencer,1,9,Half Yearly,Debit Card,1899,17091,Yes
INF002272,Influencer,1,10,Half Yearly,Debit Card,1899,18990,No
PR002086,Entrepreneur,0,5,Half Yearly,Debit Card,1899,9495,No
INF002273,Influencer,1,15,Half Yearly,Debit Card,1899,28485,No
STA02253,Startup,0,16,Annual,UPI,1799,28784,No
INF002274,Influencer,1,16,Annual,Debit Card,1799,28784,Yes
STA02254,Startup,1,11,Half Yearly,Debit Card,1899,20889,No
INF002275,Influencer,1,4,Annual,Debit Card,1799,7196,Yes
STA02255,Startup,1,3,Month-to-Month,Debit Card,1999,5997,No
PR002087,Entrepreneur,1,1,Month-to-Month,Debit Card,1999,1999,Yes
INF002276,Influencer,1,10,Month-to-Month,Credit Card,1999,19990,No
PR002088,Entrepreneur,0,10,Month-to-Month,Credit Card,1999,19990,Yes
PR002089,Entrepreneur,0,1,Month-to-Month,UPI,1999,1999,Yes
STA02256,Startup,1,1,Half Yearly,Debit Card,1899,1899,Yes
INF002277,Influencer,1,4,Half Yearly,UPI,1899,7596,Yes
INF002278,Influencer,1,24,Annual,UPI,1799,43176,No
STA02257,Startup,0,10,Half Yearly,Credit Card,1899,18990,Yes
PR002090,Entrepreneur,1,4,Half Yearly,Credit Card,1899,7596,No
PR002091,Entrepreneur,0,1,Month-to-Month,Credit Card,1999,1999,Yes
INF002279,Influencer,1,5,Half Yearly,Credit Card,1899,9495,Yes
STA02258,Startup,1,10,Month-to-Month,Credit Card,1999,19990,No
INF002280,Influencer,1,2,Month-to-Month,Debit Card,1999,3998,Yes
PR002092,Entrepreneur,1,2,Month-to-Month,Debit Card,1999,3998,Yes
STA02259,Startup,1,3,Annual,Debit Card,1799,5397,No
INF002281,Influencer,1,6,Half Yearly,UPI,1899,11394,Yes
PR002093,Entrepreneur,1,17,Half Yearly,Debit Card,1899,32283,No
STA02260,Startup,0,1,Month-to-Month,Debit Card,1999,1999,No
PR002094,Entrepreneur,0,7,Month-to-Month,Credit Card,1999,13993,No
INF002282,Influencer,1,5,Month-to-Month,UPI,1999,9995,Yes
STA02261,Startup,1,13,Annual,Debit Card,1799,23387,No
INF002283,Influencer,1,2,Half Yearly,Credit Card,1899,3798,Yes
STA02262,Startup,0,5,Annual,UPI,1799,8995,No
INF002284,Influencer,0,2,Annual,Debit Card,1799,3598,Yes
INF002285,Influencer,0,2,Half Yearly,UPI,1899,3798,Yes
STA02263,Startup,0,8,Half Yearly,Credit Card,1899,15192,No
STA02264,Startup,1,13,Half Yearly,Credit Card,1899,24687,No
PR002095,Entrepreneur,0,9,Annual,Debit Card,1799,16191,No
INF002286,Influencer,1,4,Month-to-Month,Credit Card,1999,7996,Yes
STA02265,Startup,1,2,Month-to-Month,Debit Card,1999,3998,No
INF002287,Influencer,0,3,Annual,Credit Card,1799,5397,Yes
STA02266,Startup,1,1,Month-to-Month,Debit Card,1999,1999,No
STA02267,Startup,0,7,Half Yearly,Debit Card,1899,13293,No
STA02268,Startup,1,5,Annual,Debit Card,1799,8995,No
PR002096,Entrepreneur,0,4,Month-to-Month,Debit Card,1999,7996,No
INF002288,Influencer,0,8,Half Yearly,Debit Card,1899,15192,Yes
STA02269,Startup,0,1,Half Yearly,Credit Card,1899,1899,No
STA02270,Startup,0,17,Month-to-Month,UPI,1999,33983,No
PR002097,Entrepreneur,0,23,Annual,Debit Card,1799,41377,No
INF002289,Influencer,1,16,Month-to-Month,UPI,1999,31984,No
INF002290,Influencer,1,1,Month-to-Month,Debit Card,1999,1999,Yes
STA02271,Startup,0,9,Half Yearly,Debit Card,1899,17091,No
INF002291,Influencer,1,4,Annual,UPI,1799,7196,Yes
STA02272,Startup,1,13,Month-to-Month,Debit Card,1999,25987,No
PR002098,Entrepreneur,0,16,Annual,Credit Card,1799,28784,No
PR002099,Entrepreneur,1,1,Annual,UPI,1799,1799,Yes
INF002292,Influencer,1,9,Month-to-Month,UPI,1999,17991,Yes
PR002100,Entrepreneur,0,6,Half Yearly,UPI,1899,11394,No
STA02273,Startup,1,6,Half Yearly,Debit Card,1899,11394,No
PR002101,Entrepreneur,0,23,Month-to-Month,Debit Card,1999,45977,No
INF002293,Influencer,1,10,Month-to-Month,Credit Card,1999,19990,Yes
STA02274,Startup,1,4,Half Yearly,UPI,1899,7596,No
PR002102,Entrepreneur,0,6,Month-to-Month,UPI,1999,11994,No
PR002103,Entrepreneur,0,8,Half Yearly,Credit Card,1899,15192,No
PR002104,Entrepreneur,1,1,Half Yearly,Credit Card,1899,1899,Yes
PR002105,Entrepreneur,1,2,Month-to-Month,UPI,1999,3998,Yes
INF002294,Influencer,1,15,Annual,Credit Card,1799,26985,No
INF002295,Influencer,0,9,Half Yearly,Credit Card,1899,17091,Yes
INF002296,Influencer,0,10,Month-to-Month,Credit Card,1999,19990,Yes
INF002297,Influencer,0,1,Month-to-Month,Debit Card,1999,1999,Yes
INF002298,Influencer,1,5,Half Yearly,Debit Card,1899,9495,Yes
STA02275,Startup,0,2,Half Yearly,Credit Card,1899,3798,No
STA02276,Startup,1,14,Month-to-Month,Credit Card,1999,27986,No
INF002299,Influencer,0,10,Annual,Debit Card,1799,17990,No
STA02277,Startup,0,16,Annual,UPI,1799,28784,No
PR002106,Entrepreneur,0,3,Annual,UPI,1799,5397,No
STA02278,Startup,1,3,Month-to-Month,UPI,1999,5997,No
STA02279,Startup,1,5,Annual,Credit Card,1799,8995,No
PR002107,Entrepreneur,1,2,Month-to-Month,Credit Card,1999,3998,Yes
STA02280,Startup,0,3,Half Yearly,Credit Card,1899,5697,No
STA02281,Startup,0,7,Annual,UPI,1799,12593,No
PR002108,Entrepreneur,1,10,Month-to-Month,UPI,1999,19990,Yes
PR002109,Entrepreneur,0,2,Half Yearly,Credit Card,1899,3798,Yes
INF002300,Influencer,1,3,Month-to-Month,Credit Card,1999,5997,Yes
STA02282,Startup,0,3,Month-to-Month,Debit Card,1999,5997,No
STA02283,Startup,0,8,Half Yearly,UPI,1899,15192,No
STA02284,Startup,0,6,Annual,UPI,1799,10794,No
PR002110,Entrepreneur,0,6,Annual,UPI,1799,10794,No
INF002301,Influencer,1,4,Month-to-Month,Debit Card,1999,7996,Yes
STA02285,Startup,0,6,Half Yearly,Debit Card,1899,11394,No
STA02286,Startup,0,10,Annual,UPI,1799,17990,No
PR002111,Entrepreneur,1,1,Half Yearly,UPI,1899,1899,Yes
PR002112,Entrepreneur,0,5,Half Yearly,Credit Card,1899,9495,No
PR002113,Entrepreneur,0,3,Month-to-Month,UPI,1999,5997,Yes
PR002114,Entrepreneur,1,6,Annual,UPI,1799,10794,No
STA02287,Startup,1,4,Half Yearly,Debit Card,1899,7596,No
STA02288,Startup,0,8,Half Yearly,Debit Card,1899,15192,No
STA02289,Startup,0,1,Month-to-Month,Credit Card,1999,1999,No
INF002302,Influencer,0,5,Month-to-Month,Debit Card,1999,9995,Yes
INF002303,Influencer,0,6,Half Yearly,Debit Card,1899,11394,Yes
PR002115,Entrepreneur,1,3,Month-to-Month,Debit Card,1999,5997,No
INF002304,Influencer,0,8,Month-to-Month,UPI,1999,15992,Yes
PR002116,Entrepreneur,1,1,Month-to-Month,Credit Card,1999,1999,Yes
INF002305,Influencer,0,1,Month-to-Month,Debit Card,1999,1999,Yes
STA02290,Startup,0,1,Half Yearly,Debit Card,1899,1899,No
INF002306,Influencer,1,8,Half Yearly,Debit Card,1899,15192,Yes
STA02291,Startup,0,7,Half Yearly,UPI,1899,13293,No
PR002117,Entrepreneur,0,8,Half Yearly,Credit Card,1899,15192,No
INF002307,Influencer,0,4,Month-to-Month,Debit Card,1999,7996,No
INF002308,Influencer,0,6,Annual,UPI,1799,10794,Yes
INF002309,Influencer,0,1,Month-to-Month,Credit Card,1999,1999,Yes
INF002310,Influencer,1,22,Annual,Credit Card,1799,39578,No
INF002311,Influencer,1,6,Half Yearly,Debit Card,1899,11394,Yes
STA02292,Startup,0,12,Month-to-Month,Debit Card,1999,23988,No
PR002118,Entrepreneur,0,9,Month-to-Month,Debit Card,1999,17991,No
INF002312,Influencer,0,6,Half Yearly,Debit Card,1899,11394,Yes
STA02293,Startup,1,17,Month-to-Month,Debit Card,1999,33983,No
STA02294,Startup,0,13,Half Yearly,UPI,1899,24687,No
PR002119,Entrepreneur,1,7,Month-to-Month,UPI,1999,13993,No
STA02295,Startup,0,11,Month-to-Month,Debit Card,1999,21989,No
STA02296,Startup,1,4,Month-to-Month,UPI,1999,7996,No
PR002120,Entrepreneur,0,16,Month-to-Month,UPI,1999,31984,Yes
STA02297,Startup,0,7,Half Yearly,Credit Card,1899,13293,No
STA02298,Startup,1,1,Half Yearly,Credit Card,1899,1899,No
STA02299,Startup,0,11,Annual,Debit Card,1799,19789,No
INF002313,Influencer,0,11,Annual,Debit Card,1799,19789,No
INF002314,Influencer,0,10,Half Yearly,UPI,1899,18990,No
INF002315,Influencer,1,5,Month-to-Month,Credit Card,1999,9995,Yes
PR002121,Entrepreneur,1,4,Month-to-Month,Debit Card,1999,7996,No
PR002122,Entrepreneur,1,4,Half Yearly,Debit Card,1899,7596,No
PR002123,Entrepreneur,0,19,Annual,Debit Card,1799,34181,No
PR002124,Entrepreneur,1,1,Half Yearly,UPI,1899,1899,Yes
PR002125,Entrepreneur,1,10,Half Yearly,UPI,1899,18990,Yes
STA02300,Startup,0,1,Annual,Credit Card,1799,1799,No
PR002126,Entrepreneur,0,7,Annual,UPI,1799,12593,No
PR002127,Entrepreneur,0,4,Half Yearly,Credit Card,1899,7596,No
STA02301,Startup,0,14,Annual,Credit Card,1799,25186,No
STA02302,Startup,0,10,Month-to-Month,Debit Card,1999,19990,No
PR002128,Entrepreneur,1,10,Half Yearly,Debit Card,1899,18990,No
PR002129,Entrepreneur,1,6,Annual,Debit Card,1799,10794,No
PR002130,Entrepreneur,1,1,Annual,UPI,1799,1799,Yes
INF002316,Influencer,1,2,Half Yearly,Debit Card,1899,3798,Yes
STA02303,Startup,1,11,Month-to-Month,Debit Card,1999,21989,No
STA02304,Startup,1,5,Annual,UPI,1799,8995,Yes
INF002317,Influencer,1,4,Annual,Credit Card,1799,7196,Yes
PR002131,Entrepreneur,0,15,Annual,Debit Card,1799,26985,No
STA02305,Startup,0,2,Month-to-Month,UPI,1999,3998,No
PR002132,Entrepreneur,0,2,Month-to-Month,Credit Card,1999,3998,Yes
STA02306,Startup,1,2,Annual,Debit Card,1799,3598,No
PR002133,Entrepreneur,0,3,Annual,UPI,1799,5397,No
STA02307,Startup,0,8,Half Yearly,Debit Card,1899,15192,No
PR002134,Entrepreneur,0,24,Annual,Debit Card,1799,43176,No
INF002318,Influencer,1,9,Half Yearly,Debit Card,1899,17091,Yes
STA02308,Startup,0,1,Month-to-Month,UPI,1999,1999,No
STA02309,Startup,1,2,Month-to-Month,Credit Card,1999,3998,No
PR002135,Entrepreneur,0,3,Annual,UPI,1799,5397,No
STA02310,Startup,0,4,Half Yearly,UPI,1899,7596,No
INF002319,Influencer,0,8,Annual,UPI,1799,14392,Yes
STA02311,Startup,1,11,Annual,UPI,1799,19789,No
INF002320,Influencer,1,3,Month-to-Month,Credit Card,1999,5997,Yes
PR002136,Entrepreneur,0,9,Month-to-Month,Credit Card,1999,17991,No
INF002321,Influencer,0,5,Month-to-Month,Debit Card,1999,9995,Yes
INF002322,Influencer,1,24,Annual,Debit Card,1799,43176,No
INF002323,Influencer,1,12,Half Yearly,Debit Card,1899,22788,No
STA02312,Startup,1,9,Half Yearly,Debit Card,1899,17091,No
STA02313,Startup,1,2,Month-to-Month,Credit Card,1999,3998,No
INF002324,Influencer,1,4,Annual,Debit Card,1799,7196,Yes
PR002137,Entrepreneur,1,12,Month-to-Month,Credit Card,1999,23988,Yes
STA02314,Startup,1,19,Half Yearly,UPI,1899,36081,No
PR002138,Entrepreneur,0,5,Annual,UPI,1799,8995,No
STA02315,Startup,0,4,Month-to-Month,Debit Card,1999,7996,No
STA02316,Startup,1,9,Half Yearly,Credit Card,1899,17091,No
INF002325,Influencer,1,15,Half Yearly,UPI,1899,28485,No
PR002139,Entrepreneur,0,6,Annual,Debit Card,1799,10794,No
STA02317,Startup,1,6,Annual,UPI,1799,10794,No
PR002140,Entrepreneur,0,1,Month-to-Month,Debit Card,1999,1999,Yes
STA02318,Startup,0,15,Annual,Debit Card,1799,26985,No
PR002141,Entrepreneur,0,22,Annual,UPI,1799,39578,No
INF002326,Influencer,0,4,Month-to-Month,UPI,1999,7996,Yes
PR002142,Entrepreneur,0,6,Month-to-Month,Credit Card,1999,11994,No
PR002143,Entrepreneur,1,5,Annual,Credit Card,1799,8995,No
PR002144,Entrepreneur,1,4,Half Yearly,UPI,1899,7596,No
PR002145,Entrepreneur,1,1,Annual,Debit Card,1799,1799,Yes
INF002327,Influencer,0,3,Month-to-Month,Credit Card,1999,5997,Yes
INF002328,Influencer,0,16,Annual,UPI,1799,28784,No
PR002146,Entrepreneur,1,6,Annual,Debit Card,1799,10794,No
INF002329,Influencer,1,3,Month-to-Month,Credit Card,1999,5997,Yes
INF002330,Influencer,1,3,Annual,Debit Card,1799,5397,Yes
PR002147,Entrepreneur,0,10,Half Yearly,UPI,1899,18990,Yes
STA02319,Startup,0,3,Month-to-Month,Credit Card,1999,5997,No
INF002331,Influencer,1,3,Half Yearly,Credit Card,1899,5697,Yes
INF002332,Influencer,1,5,Month-to-Month,Debit Card,1999,9995,Yes
PR002148,Entrepreneur,0,8,Annual,Debit Card,1799,14392,No
PR002149,Entrepreneur,1,5,Annual,Debit Card,1799,8995,No
STA02320,Startup,0,17,Month-to-Month,UPI,1999,33983,No
PR002150,Entrepreneur,0,18,Annual,Credit Card,1799,32382,No
STA02321,Startup,1,5,Annual,Credit Card,1799,8995,No
INF002333,Influencer,1,7,Half Yearly,Debit Card,1899,13293,Yes
INF002334,Influencer,1,8,Month-to-Month,UPI,1999,15992,Yes
STA02322,Startup,0,8,Half Yearly,Credit Card,1899,15192,No
INF002335,Influencer,0,4,Annual,Credit Card,1799,7196,Yes
STA02323,Startup,1,11,Month-to-Month,Debit Card,1999,21989,No
STA02324,Startup,1,8,Annual,Credit Card,1799,14392,No
PR002151,Entrepreneur,0,11,Annual,UPI,1799,19789,No
PR002152,Entrepreneur,0,19,Annual,Credit Card,1799,34181,No
STA02325,Startup,1,2,Month-to-Month,Debit Card,1999,3998,No
PR002153,Entrepreneur,0,12,Annual,Credit Card,1799,21588,No
STA02326,Startup,0,1,Annual,UPI,1799,1799,No
PR002154,Entrepreneur,0,7,Annual,Credit Card,1799,12593,No
INF002336,Influencer,1,5,Month-to-Month,UPI,1999,9995,Yes
INF002337,Influencer,1,23,Month-to-Month,Credit Card,1999,45977,No
STA02327,Startup,0,4,Half Yearly,UPI,1899,7596,No
INF002338,Influencer,1,4,Month-to-Month,Debit Card,1999,7996,No
INF002339,Influencer,0,13,Month-to-Month,Credit Card,1999,25987,Yes
STA02328,Startup,1,3,Annual,Credit Card,1799,5397,No
PR002155,Entrepreneur,1,24,Annual,Credit Card,1799,43176,No
INF002340,Influencer,0,7,Month-to-Month,Credit Card,1999,13993,Yes
INF002341,Influencer,0,4,Month-to-Month,UPI,1999,7996,Yes
PR002156,Entrepreneur,0,5,Month-to-Month,UPI,1999,9995,No
STA02329,Startup,0,8,Month-to-Month,Debit Card,1999,15992,No
STA02330,Startup,0,3,Annual,Debit Card,1799,5397,No
STA02331,Startup,1,6,Annual,Debit Card,1799,10794,No
PR002157,Entrepreneur,1,6,Annual,UPI,1799,10794,No
INF002342,Influencer,0,2,Month-to-Month,Debit Card,1999,3998,Yes
INF002343,Influencer,1,3,Month-to-Month,Credit Card,1999,5997,Yes
STA02332,Startup,1,8,Half Yearly,Debit Card,1899,15192,No
PR002158,Entrepreneur,1,8,Half Yearly,Debit Card,1899,15192,No
INF002344,Influencer,0,6,Month-to-Month,Debit Card,1999,11994,Yes
PR002159,Entrepreneur,0,8,Annual,Debit Card,1799,14392,No
INF002345,Influencer,1,12,Annual,Debit Card,1799,21588,No
STA02333,Startup,0,7,Month-to-Month,UPI,1999,13993,No
PR002160,Entrepreneur,1,1,Annual,UPI,1799,1799,Yes
INF002346,Influencer,0,8,Month-to-Month,UPI,1999,15992,Yes
STA02334,Startup,1,10,Annual,Credit Card,1799,17990,No
PR002161,Entrepreneur,1,4,Month-to-Month,UPI,1999,7996,No
INF002347,Influencer,1,9,Annual,UPI,1799,16191,Yes
PR002162,Entrepreneur,0,5,Annual,UPI,1799,8995,No
STA02335,Startup,0,19,Half Yearly,Debit Card,1899,36081,No
PR002163,Entrepreneur,1,15,Month-to-Month,UPI,1999,29985,Yes
STA02336,Startup,0,2,Half Yearly,Credit Card,1899,3798,No
INF002348,Influencer,1,3,Annual,UPI,1799,5397,Yes
INF002349,Influencer,0,8,Annual,Credit Card,1799,14392,Yes
INF002350,Influencer,0,5,Month-to-Month,UPI,1999,9995,No
INF002351,Influencer,1,1,Half Yearly,UPI,1899,1899,Yes
INF002352,Influencer,1,4,Month-to-Month,Debit Card,1999,7996,Yes
INF002353,Influencer,1,3,Month-to-Month,UPI,1999,5997,Yes
PR002164,Entrepreneur,1,18,Annual,UPI,1799,32382,No
INF002354,Influencer,1,23,Annual,UPI,1799,41377,No
PR002165,Entrepreneur,1,7,Half Yearly,Debit Card,1899,13293,No
STA02337,Startup,1,4,Annual,Credit Card,1799,7196,No
STA02338,Startup,0,2,Annual,Credit Card,1799,3598,No
INF002355,Influencer,0,3,Month-to-Month,Credit Card,1999,5997,Yes
PR002166,Entrepreneur,1,12,Month-to-Month,Debit Card,1999,23988,Yes
STA02339,Startup,1,4,Month-to-Month,Debit Card,1999,7996,No
STA02340,Startup,0,23,Annual,UPI,1799,41377,No
PR002167,Entrepreneur,1,18,Annual,Credit Card,1799,32382,No
PR002168,Entrepreneur,0,10,Month-to-Month,Credit Card,1999,19990,Yes
INF002356,Influencer,1,1,Month-to-Month,Credit Card,1999,1999,Yes
PR002169,Entrepreneur,0,7,Annual,Credit Card,1799,12593,No
INF002357,Influencer,0,6,Month-to-Month,Credit Card,1999,11994,Yes
STA02341,Startup,0,3,Annual,UPI,1799,5397,No
INF002358,Influencer,1,10,Annual,UPI,1799,17990,No
INF002359,Influencer,1,5,Month-to-Month,UPI,1999,9995,No
STA02342,Startup,0,16,Annual,Credit Card,1799,28784,No
STA02343,Startup,1,15,Month-to-Month,Credit Card,1999,29985,No
PR002170,Entrepreneur,1,4,Half Yearly,Credit Card,1899,7596,No
PR002171,Entrepreneur,1,1,Annual,Debit Card,1799,1799,Yes
INF002360,Influencer,1,1,Month-to-Month,Debit Card,1999,1999,Yes
INF002361,Influencer,0,3,Annual,Debit Card,1799,5397,Yes
INF002362,Influencer,0,4,Month-to-Month,UPI,1999,7996,Yes
STA02344,Startup,1,9,Month-to-Month,UPI,1999,17991,No
PR002172,Entrepreneur,1,3,Annual,UPI,1799,5397,No
INF002363,Influencer,0,2,Month-to-Month,Debit Card,1999,3998,Yes
PR002173,Entrepreneur,0,3,Annual,Credit Card,1799,5397,No
STA02345,Startup,1,3,Month-to-Month,Credit Card,1999,5997,Yes
STA02346,Startup,1,12,Annual,Credit Card,1799,21588,No
INF002364,Influencer,1,5,Half Yearly,Debit Card,1899,9495,Yes
INF002365,Influencer,0,6,Half Yearly,Debit Card,1899,11394,Yes
INF002366,Influencer,1,3,Month-to-Month,Debit Card,1999,5997,Yes
STA02347,Startup,1,9,Annual,UPI,1799,16191,No
STA02348,Startup,1,2,Month-to-Month,UPI,1999,3998,No
INF002367,Influencer,1,2,Month-to-Month,UPI,1999,3998,Yes
INF002368,Influencer,1,14,Annual,Credit Card,1799,25186,No
STA02349,Startup,1,11,Annual,UPI,1799,19789,No
INF002369,Influencer,1,7,Month-to-Month,UPI,1999,13993,Yes
PR002174,Entrepreneur,1,20,Month-to-Month,Debit Card,1999,39980,Yes
PR002175,Entrepreneur,1,3,Month-to-Month,Debit Card,1999,5997,No
PR002176,Entrepreneur,0,9,Half Yearly,Debit Card,1899,17091,No
PR002177,Entrepreneur,0,6,Annual,Credit Card,1799,10794,No
PR002178,Entrepreneur,1,10,Half Yearly,UPI,1899,18990,Yes
PR002179,Entrepreneur,1,4,Month-to-Month,Credit Card,1999,7996,No
STA02350,Startup,1,6,Annual,Debit Card,1799,10794,No
